"5,922,021",1999-07-13 0:00,0,2009-03-31 0:00,"['mayer', 'dyk']",[],72,157,0.7216494845360825
"5,583,122",1996-12-10 0:00,0,2009-05-13 0:00,"['mayer', 'dyk']",[],15,13,0.7216494845360825
"6,679,573",2004-01-20 0:00,0,2009-07-20 0:00,"['linn', 'michel', 'schall']",[],23,9,0.5961538461538461
"4,763,356",1988-08-09 0:00,0,2009-09-11 0:00,"['lourie', 'newman', 'michel']",[],161,53,0.6046511627906976
"6,355,623",2002-03-12 0:00,0,2009-09-16 0:00,"['lourie', 'michel']",[],7,6,0.6046511627906976
"6,680,302",2004-01-20 0:00,0,2009-09-16 0:00,"['lourie', 'michel']",[],7,5,0.6046511627906976
"5,247,434",1993-09-21 0:00,0,2009-09-10 0:00,"['gajarsa', 'dyk', 'newman']",[],64,124,0.4
"4,886,812",1989-12-12 0:00,0,2010-01-25 0:00,"['linn', 'prost']",['dyk'],9,20,0.7164948453608248
"7,395,090",2008-07-01 0:00,0,2014-12-16 0:00,"['schall', 'lourie', 'dyk']",[],32,42,0.7216494845360825
"6,766,304",2004-07-20 0:00,0,2010-02-25 0:00,"['lourie', 'rader']",[],68,181,0.48823529411764705
"6,772,132",2004-08-03 0:00,0,2010-02-25 0:00,"['lourie', 'rader']",[],58,379,0.48823529411764705
"6,993,858",2006-02-07 0:00,0,2010-02-24 0:00,"['prost', 'lourie', 'rader']",[],21,38,0.48823529411764705
"7,000,125",2006-02-14 0:00,0,2010-03-30 0:00,"['gajarsa', 'michel']",[],19,37,0.6046511627906976
"4,880,076",1989-11-14 0:00,0,2010-04-01 0:00,"['schall', 'lourie', 'rader']",[],57,37,0.48823529411764705
"5,002,151",1991-03-26 0:00,0,2010-04-01 0:00,"['schall', 'lourie', 'rader']",[],76,50,0.48823529411764705
"6,937,187",2005-08-30 0:00,0,2010-04-12 0:00,"['dyk', 'michel', 'clevenger']",[],11,73,0.6170212765957447
"6,115,074",2000-09-05 0:00,0,2010-05-26 0:00,"['mayer', 'dyk']",['clevenger'],14,67,0.6063829787234043
"6,467,914",2002-10-22 0:00,0,2010-05-25 0:00,"['prost', 'moore']",['mayer'],0,0,0.5483870967741935
"6,316,023",2001-11-13 0:00,0,2015-05-21 0:00,"['lourie', 'taranto', 'hughes']",[],0,0,0.6195652173913043
"6,335,031",2002-01-01 0:00,0,2015-05-21 0:00,"['lourie', 'taranto', 'hughes']",[],2,3,0.6195652173913043
"4,835,763",1989-05-30 0:00,0,2010-07-06 0:00,['lourie'],['prost'],56,3,0.7663551401869159
"7,757,946",2010-07-20 0:00,0,2015-06-10 0:00,"['chen', 'taranto', 'wallach']",[],0,5,0.7563025210084033
"6,906,086",2005-06-14 0:00,0,2010-09-01 0:00,"['linn', 'prost', 'rader']",[],0,4,0.48823529411764705
"5,616,599",1997-04-01 0:00,0,2010-09-09 0:00,"['linn', 'lourie', 'friedman']",[],9,49,0.42
"6,936,071",2005-08-30 0:00,0,2010-09-09 0:00,"['moore', 'dyk', 'friedman']",[],27,129,0.42
"6,433,419",2002-08-13 0:00,0,2010-12-21 0:00,"['linn', 'lourie', 'friedman']",[],19,27,0.42
"7,141,906",2006-11-28 0:00,0,2016-04-06 0:00,"['moore', 'prost', 'clevenger']",[],12,9,0.6170212765957447
"5,663,106",1997-09-02 0:00,0,2011-05-23 0:00,"['linn', 'lourie', 'dyk']",[],96,30,0.7216494845360825
"5,544,417",1996-08-13 0:00,0,2016-05-18 0:00,"['chen', 'lourie', 'moore']",[],15,3,0.484375
"5,852,277",1998-12-22 0:00,0,2011-06-13 0:00,"['newman', 'clevenger', 'bryson']",[],8,17,0.7303370786516854
"7,109,373",2006-09-19 0:00,0,2011-06-24 0:00,"['linn', 'clevenger', 'rader']",[],1,2,0.48823529411764705
"5,693,473",1997-12-02 0:00,0,2011-07-29 0:00,"['moore', 'lourie']",['bryson'],19,4,0.7247191011235955
"5,747,282",1998-05-05 0:00,0,2011-07-29 0:00,"['moore', 'lourie']",['bryson'],7,9,0.7247191011235955
"5,837,492",1998-11-17 0:00,0,2011-07-29 0:00,"['moore', 'lourie']",['bryson'],2,4,0.7247191011235955
"RE40,812",2009-06-30 0:00,0,2011-08-25 0:00,"['moore', '""omalley""', 'rader']",[],0,5,0.48823529411764705
"6,202,649",2001-03-20 0:00,0,2011-08-26 0:00,"['linn', 'rader']",['dyk'],30,7,0.7164948453608248
"6,425,401",2002-07-30 0:00,0,2011-08-26 0:00,"['linn', 'rader']",['dyk'],11,6,0.7164948453608248
"5,330,526",1994-07-19 0:00,0,2016-07-28 0:00,"['lourie', 'dyk', 'hughes']",[],45,8,0.6195652173913043
"5,607,454",1997-03-04 0:00,0,2016-07-28 0:00,"['lourie', 'dyk', 'hughes']",[],147,34,0.6195652173913043
"5,749,905",1998-05-12 0:00,0,2016-07-28 0:00,"['lourie', 'dyk', 'hughes']",[],26,17,0.6195652173913043
"6,047,212",2000-04-04 0:00,0,2016-07-28 0:00,"['lourie', 'dyk', 'hughes']",[],27,1,0.6195652173913043
"6,420,139",2002-07-16 0:00,0,2011-08-31 0:00,"['newman', 'rader']",['moore'],3,3,0.4765625
"6,638,739",2003-10-28 0:00,0,2011-08-31 0:00,"['newman', 'rader']",['moore'],1,1,0.4765625
"6,319,913",2001-11-20 0:00,0,2016-10-14 0:00,"['moore', 'taranto', 'hughes']",[],85,19,0.6195652173913043
"6,579,865",2003-06-17 0:00,0,2016-10-14 0:00,"['moore', 'taranto', 'hughes']",[],19,7,0.6195652173913043
"6,879,830",2005-04-12 0:00,0,2012-01-30 0:00,"['linn', '""omalley""', 'bryson']",[],14,23,0.7303370786516854
"5,084,994",1992-02-04 0:00,0,1995-10-10 0:00,"['nies', 'lourie', 'clevenger']",[],3,4,0.6170212765957447
"5,006,528",1991-04-09 0:00,0,2012-05-07 0:00,"['moore', 'lourie', 'reyna']",[],30,56,0.7368421052631579
"8,041,805",2011-10-18 0:00,0,2017-02-13 0:00,"['prost', 'lourie', 'newman']",[],2,0,0.4
"6,182,649",2001-02-06 0:00,0,2017-03-01 0:00,"['dyk', 'stoll', 'clevenger']",[],2,3,0.6170212765957447
"6,546,924",2003-04-15 0:00,0,2017-03-01 0:00,"['dyk', 'stoll', 'clevenger']",[],13,2,0.6170212765957447
"5,970,479",1999-10-19 0:00,0,2012-07-09 0:00,"['linn', '""omalley""']",['prost'],237,133,0.7663551401869159
"7,149,720",2006-12-12 0:00,0,2012-07-09 0:00,"['linn', '""omalley""']",['prost'],22,10,0.7663551401869159
"7,725,375",2010-05-25 0:00,0,2012-07-09 0:00,"['linn', '""omalley""']",['prost'],3,3,0.7663551401869159
"5,693,473",1997-12-02 0:00,0,2012-08-16 0:00,"['moore', 'lourie']",['bryson'],19,6,0.7247191011235955
"5,747,282",1998-05-05 0:00,0,2012-08-16 0:00,"['moore', 'lourie']",['bryson'],8,9,0.7247191011235955
"5,837,492",1998-11-17 0:00,0,2012-08-16 0:00,"['moore', 'lourie']",['bryson'],3,4,0.7247191011235955
"5,344,932",1994-09-06 0:00,0,2012-08-24 0:00,"['lourie', 'dyk', 'wallach']",[],31,14,0.7563025210084033
"6,433,277",2002-08-13 0:00,0,2012-08-22 0:00,"['linn', 'newman', 'plager']",[],24,19,0.6282051282051282
"5,740,670",1998-04-21 0:00,0,2012-08-28 0:00,"['linn', 'dyk', 'reyna']",[],10,7,0.7368421052631579
"6,035,633",2000-03-14 0:00,0,2012-08-28 0:00,"['linn', 'dyk', 'reyna']",[],16,5,0.7368421052631579
"5,550,578",1996-08-27 0:00,0,2012-08-24 0:00,"['moore', 'dyk', 'bryson']",[],109,110,0.7303370786516854
"6,034,678",2000-03-07 0:00,0,2012-08-24 0:00,"['moore', 'dyk', 'bryson']",[],44,58,0.7303370786516854
"6,100,883",2000-08-08 0:00,0,2012-08-24 0:00,"['moore', 'dyk', 'bryson']",[],68,110,0.7303370786516854
"7,399,772",2008-07-15 0:00,0,2012-09-04 0:00,"['moore', 'newman', 'rader']",[],3,29,0.48823529411764705
"6,060,499",2000-05-09 0:00,0,2012-09-28 0:00,"['newman', 'wallach']",['clevenger'],5,20,0.6063829787234043
"6,586,458",2003-07-01 0:00,0,2012-09-28 0:00,"['newman', 'wallach']",['clevenger'],4,9,0.6063829787234043
"6,979,117",2005-12-27 0:00,0,2012-09-06 0:00,"['prost', 'lourie', 'newman']",[],7,5,0.4
"7,281,842",2007-10-16 0:00,0,2012-09-06 0:00,"['prost', 'lourie', 'newman']",[],6,5,0.4
"4,879,749",1989-11-07 0:00,0,2012-10-12 0:00,"['linn', 'plager', 'rader']",[],46,24,0.48823529411764705
"6,047,781",2000-04-11 0:00,0,2012-11-15 0:00,"['moore', 'prost', 'wallach']",[],30,27,0.7563025210084033
"6,068,069",2000-05-30 0:00,0,2012-11-15 0:00,"['moore', 'prost', 'wallach']",[],14,18,0.7563025210084033
"6,085,851",2000-07-11 0:00,0,2012-11-15 0:00,"['moore', 'prost', 'wallach']",[],35,14,0.7563025210084033
