"6,433,419"	2002-08-13 0:00	0	2010-12-21 0:00	"['linn', 'lourie', 'friedman']"	[]
"7,141,906"	2006-11-28 0:00	0	2016-04-06 0:00	"['moore', 'prost', 'clevenger']"	[]
"5,915,105"	1999-06-22 0:00	0	2011-05-13 0:00	"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']"	[]
"6,034,918"	2000-03-07 0:00	0	2011-05-13 0:00	"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']"	[]
"6,324,120"	2001-11-27 0:00	0	2011-05-13 0:00	"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']"	[]
"6,378,020"	2002-04-23 0:00	0	2011-05-13 0:00	"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']"	[]
"6,426,916"	2002-07-30 0:00	0	2011-05-13 0:00	"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']"	[]
"6,452,863"	2002-09-17 0:00	0	2011-05-13 0:00	"['linn', 'gajarsa', 'lourie', 'newman', 'bryson']"	[]
"5,663,106"	1997-09-02 0:00	0	2011-05-23 0:00	"['linn', 'lourie', 'dyk']"	[]
"5,544,417"	1996-08-13 0:00	0	2016-05-18 0:00	"['chen', 'lourie', 'moore']"	[]
"5,852,277"	1998-12-22 0:00	0	2011-06-13 0:00	"['newman', 'clevenger', 'bryson']"	[]
"7,109,373"	2006-09-19 0:00	0	2011-06-24 0:00	"['linn', 'clevenger', 'rader']"	[]
"5,693,473"	1997-12-02 0:00	0	2011-07-29 0:00	"['moore', 'lourie']"	['bryson']
"5,747,282"	1998-05-05 0:00	0	2011-07-29 0:00	"['moore', 'lourie']"	['bryson']
"5,837,492"	1998-11-17 0:00	0	2011-07-29 0:00	"['moore', 'lourie']"	['bryson']
"RE40,812"	2009-06-30 0:00	0	2011-08-25 0:00	"['moore', ""o'malley"", 'rader']"	[]
"6,202,649"	2001-03-20 0:00	0	2011-08-26 0:00	"['linn', 'rader']"	['dyk']
"6,425,401"	2002-07-30 0:00	0	2011-08-26 0:00	"['linn', 'rader']"	['dyk']
"5,330,526"	1994-07-19 0:00	0	2016-07-28 0:00	"['lourie', 'dyk', 'hughes']"	[]
"5,607,454"	1997-03-04 0:00	0	2016-07-28 0:00	"['lourie', 'dyk', 'hughes']"	[]
"5,749,905"	1998-05-12 0:00	0	2016-07-28 0:00	"['lourie', 'dyk', 'hughes']"	[]
"6,047,212"	2000-04-04 0:00	0	2016-07-28 0:00	"['lourie', 'dyk', 'hughes']"	[]
"6,420,139"	2002-07-16 0:00	0	2011-08-31 0:00	"['newman', 'rader']"	['moore']
"6,638,739"	2003-10-28 0:00	0	2011-08-31 0:00	"['newman', 'rader']"	['moore']
"6,319,913"	2001-11-20 0:00	0	2016-10-14 0:00	"['moore', 'taranto', 'hughes']"	[]
"6,579,865"	2003-06-17 0:00	0	2016-10-14 0:00	"['moore', 'taranto', 'hughes']"	[]
"6,879,830"	2005-04-12 0:00	0	2012-01-30 0:00	"['linn', ""o'malley"", 'bryson']"	[]
"5,084,994"	1992-02-04 0:00	0	1995-10-10 0:00	"['nies', 'lourie', 'clevenger']"	[]
"5,006,528"	1991-04-09 0:00	0	2012-05-07 0:00	"['moore', 'lourie', 'reyna']"	[]
"8,041,805"	2011-10-18 0:00	0	2017-02-13 0:00	"['prost', 'lourie', 'newman']"	[]
"6,182,649"	2001-02-06 0:00	0	2017-03-01 0:00	"['dyk', 'stoll', 'clevenger']"	[]
"6,546,924"	2003-04-15 0:00	0	2017-03-01 0:00	"['dyk', 'stoll', 'clevenger']"	[]
"5,970,479"	1999-10-19 0:00	0	2012-07-09 0:00	"['linn', ""o'malley""]"	['prost']
"7,149,720"	2006-12-12 0:00	0	2012-07-09 0:00	"['linn', ""o'malley""]"	['prost']
"7,725,375"	2010-05-25 0:00	0	2012-07-09 0:00	"['linn', ""o'malley""]"	['prost']
"5,693,473"	1997-12-02 0:00	0	2012-08-16 0:00	"['moore', 'lourie']"	['bryson']
"5,747,282"	1998-05-05 0:00	0	2012-08-16 0:00	"['moore', 'lourie']"	['bryson']
"5,837,492"	1998-11-17 0:00	0	2012-08-16 0:00	"['moore', 'lourie']"	['bryson']
"5,344,932"	1994-09-06 0:00	0	2012-08-24 0:00	"['lourie', 'dyk', 'wallach']"	[]
"6,433,277"	2002-08-13 0:00	0	2012-08-22 0:00	"['linn', 'newman', 'plager']"	[]
"5,740,670"	1998-04-21 0:00	0	2012-08-28 0:00	"['linn', 'dyk', 'reyna']"	[]
"6,035,633"	2000-03-14 0:00	0	2012-08-28 0:00	"['linn', 'dyk', 'reyna']"	[]
"5,550,578"	1996-08-27 0:00	0	2012-08-24 0:00	"['moore', 'dyk', 'bryson']"	[]
"6,034,678"	2000-03-07 0:00	0	2012-08-24 0:00	"['moore', 'dyk', 'bryson']"	[]
"6,100,883"	2000-08-08 0:00	0	2012-08-24 0:00	"['moore', 'dyk', 'bryson']"	[]
"7,399,772"	2008-07-15 0:00	0	2012-09-04 0:00	"['moore', 'newman', 'rader']"	[]
"6,060,499"	2000-05-09 0:00	0	2012-09-28 0:00	"['newman', 'wallach']"	['clevenger']
